SGP_VRaw,SGP_NRaw,SGP_Vin,SGP_Nin,STC_CO2,STC_Temp,ENS_VOC,MiCO,MiNO2,MiNH3,GMVOC,GMODO,GMSMO,GMETH,GMH2S,Label
19534,8214,100,1,-8.61,0,60,4338,13051,261,1466,32767,13023,14115,18131,3
19524,8218,100,1,-8.42,0,67,4340,13045,260,1466,32767,13014,14066,18127,3
19515,8208,100,1,-8.38,0,67,4327,13039,260,1465,32767,13010,14052,18127,3
19527,8221,100,1,-8.36,0,74,4310,13038,260,1465,32767,13016,14021,18131,3
19520,8218,100,1,-8.35,0,67,4307,13045,260,1465,32767,13019,14008,18125,3
19508,8216,100,1,-8.48,0,55,4303,13047,260,1465,32767,13020,14014,18133,3
19500,8218,100,1,-8.68,0,64,4319,13053,261,1466,32767,13025,14006,18139,3
19525,8219,100,1,-8.61,0,57,4325,13059,261,1466,32767,13027,14018,18136,3
19518,8215,100,1,-8.58,0,65,4333,13064,261,1467,32767,12985,13976,18129,3
19512,8214,100,1,-8.16,0,75,4374,13057,261,1464,32767,12978,13961,18114,3
19501,8211,100,1,-8.41,0,84,4370,13046,261,1465,32767,12979,13973,18111,3
19515,8223,100,1,-8.51,0,83,4359,13044,261,1466,32767,12981,13996,18110,3
19504,8219,100,1,-8.53,0,80,4351,13049,261,1467,32767,13004,14037,18118,3
19518,8213,100,1,-8.49,0,68,4356,13058,261,1468,32767,13016,14050,18122,3
19522,8212,100,1,-8.64,0,68,4351,13066,262,1469,32767,13019,14045,18130,3
19515,8211,100,1,-8.66,0,64,4334,13072,262,1470,32767,13027,14065,18135,3
19514,8214,100,1,-8.9,0,66,4348,13081,262,1470,32767,13030,14074,18150,3
19514,8220,100,1,-8.3,0,55,4367,13088,262,1471,32767,13034,14077,18154,3
19522,8216,100,1,-8.53,0,62,4345,13096,262,1471,32767,13022,14007,18156,3
19511,8212,100,1,-8.18,0,65,4303,13098,261,1469,32767,13024,13951,18153,3
19514,8209,100,1,-8.56,0,53,4271,13096,261,1468,32767,13020,13899,18158,3
19511,8218,100,1,-8.26,0,55,4254,13092,260,1466,32767,13016,13844,18155,3
19504,8219,100,1,-8.8,0,63,4246,13089,260,1465,32767,13011,13786,18161,3
19506,8220,100,1,-8.37,0,59,4236,13086,260,1464,32767,13005,13745,18167,3
19507,8217,100,1,-8.62,0,69,4232,13084,260,1463,32767,13001,13710,18168,3
19492,8224,100,1,-8.8,0,71,4239,13082,260,1462,32767,13000,13699,18170,3
19491,8217,100,1,-8.58,0,73,4255,13082,260,1463,32767,13001,13709,18171,3
19497,8220,100,1,-8.43,0,59,4276,13083,260,1464,32767,13005,13733,18176,3
19493,8218,100,1,-8.56,0,62,4302,13089,260,1465,32767,13010,13757,18180,3
19498,8215,100,1,-8.76,0,60,4319,13094,261,1466,32767,13012,13787,18184,3
19503,8218,100,1,-8.4,0,63,4330,13100,261,1467,32767,13014,13813,18187,3
19500,8220,100,1,-8.28,0,66,4341,13108,261,1468,32767,13019,13845,18198,3
19499,8210,100,1,-8.32,0,54,4356,13112,262,1470,32767,13024,13871,18200,3
19501,8220,100,1,-8.53,0,60,4361,13118,262,1471,32767,13028,13900,18206,3
19507,8217,100,1,-8.35,0,59,4355,13124,262,1471,32767,13022,13896,18200,3
19511,8210,100,1,-8.69,0,60,4363,13127,262,1472,32767,13018,13887,18193,3
19508,8216,100,1,-8.16,0,66,4341,13124,262,1471,32767,13013,13899,18194,3
19510,8218,100,1,-8.81,0,65,4349,13123,262,1471,32767,13016,13920,18191,3
19514,8210,100,1,-8.48,0,68,4370,13125,262,1472,32767,13024,13947,18193,3
19520,8213,100,1,-8.53,0,69,4350,13125,262,1472,32767,13021,13896,18191,3
19525,8221,100,1,-8.54,0,64,4320,13126,262,1472,32767,13025,13879,18197,3
19511,8210,100,1,-8.25,0,67,4302,13123,261,1471,32767,13027,13885,18205,3
19513,8217,100,1,-8.36,0,59,4313,13122,261,1471,32767,13032,13901,18202,3
19496,8215,100,1,-8.61,0,56,4328,13124,261,1471,32767,13036,13920,18209,3
19498,8210,100,1,-8.58,0,63,4344,13127,262,1472,32767,13039,13934,18215,3
19498,8215,100,1,-8.57,0,65,4360,13131,262,1472,32767,13043,13958,18218,3
19515,8215,100,1,-8.22,0,57,4348,13134,262,1472,32767,13033,13909,18219,3
19518,8217,100,1,-8.54,0,56,4313,13132,262,1472,32767,13024,13851,18219,3
19512,8216,100,1,-8.71,0,62,4275,13128,261,1470,32767,13025,13802,18214,3
19520,8217,100,1,-8.3,0,69,4256,13123,261,1469,32767,13023,13760,18215,3
19515,8216,100,1,-8.29,0,64,4246,13119,260,1467,32767,13016,13709,18217,3
19514,8217,100,1,-8.34,0,62,4239,13113,260,1466,32767,13012,13667,18221,3
19505,8216,100,1,-8.44,0,60,4239,13111,260,1465,32767,13006,13627,18222,3
19492,8220,100,1,-8.7,0,70,4237,13107,260,1465,32767,13006,13598,18219,3
19511,8218,100,1,-8.58,0,64,4241,13105,260,1465,32767,13004,13582,18219,3
19504,8210,100,1,-8.16,0,59,4247,13103,260,1464,32767,13002,13584,18222,3
19498,8212,100,1,-8.73,0,64,4260,13104,260,1465,32767,13005,13598,18231,3
19490,8224,100,1,-8.39,0,64,4278,13105,260,1466,32767,13006,13621,18227,3
19491,8213,100,1,-8.76,0,62,4282,13105,260,1466,32767,13010,13645,18231,3
19494,8210,100,1,-8.42,0,55,4327,13109,261,1468,32767,13019,13692,18238,3
19500,8214,100,1,-8.32,0,57,4360,13119,262,1471,32767,13023,13729,18236,3
19501,8212,100,1,-8.65,0,53,4361,13126,262,1472,32767,13028,13772,18244,3
19498,8215,100,1,-8.53,0,55,4363,13133,262,1474,32767,13035,13805,18251,3
19507,8220,100,1,-8.6,0,56,4360,13139,262,1474,32767,13038,13840,18254,3
19517,8218,100,1,-8.49,0,48,4362,13144,263,1475,32767,13043,13872,18257,3
19511,8212,100,1,-8.32,0,49,4355,13145,263,1475,32767,13045,13888,18257,3
19511,8218,100,1,-8.31,0,59,4344,13146,262,1475,32767,13051,13908,18261,3
19510,8212,100,1,-8.79,0,53,4341,13145,262,1475,32767,13050,13920,18269,3
19511,8211,100,1,-8.46,0,59,4339,13145,262,1475,32767,13056,13936,18268,3
19511,8214,100,1,-8.62,0,64,4340,13144,262,1475,32767,13060,13963,18269,3
19513,8213,100,1,-8.56,0,55,4346,13144,262,1475,32767,13061,13984,18274,3
19506,8221,100,1,-8.7,0,52,4351,13143,262,1475,32767,13066,13995,18276,3
19518,8217,100,1,-8.52,0,43,4353,13145,262,1475,32767,13072,14009,18278,3
19511,8219,100,1,-8.68,0,52,4354,13147,262,1476,32767,13073,14020,18279,3
19507,8221,100,1,-8.57,0,50,4346,13149,262,1476,32767,13076,14021,18281,3
19507,8212,100,1,-8.6,0,54,4349,13149,262,1476,32767,13076,14024,18286,3
19520,8219,100,1,-8.51,0,57,4340,13150,262,1476,32767,13077,14034,18287,3
19513,8218,100,1,-8.51,0,56,4346,13151,262,1476,32767,13083,14055,18289,3
19519,8221,100,1,-8.49,0,58,4358,13153,262,1476,32767,13085,14077,18291,3
19519,8213,100,1,-8.53,0,58,4370,13155,263,1477,32767,13088,14088,18295,3
19517,8216,100,1,-8.28,0,49,4359,13156,263,1477,32767,13091,14086,18295,3
19522,8212,100,1,-8.48,0,54,4354,13157,263,1477,32767,13093,14098,18295,3
19505,8218,100,1,-8.45,0,46,4358,13157,263,1477,32767,13092,14113,18298,3
19520,8215,100,1,-8.54,0,62,4366,13158,263,1478,32767,13101,14136,18305,3
19519,8215,100,1,-8.64,0,49,4384,13161,263,1479,32767,13103,14150,18306,3
19522,8216,100,1,-8.61,0,55,4376,13164,263,1479,32767,13100,14132,18305,3
19534,8218,100,1,-8.4,0,54,4347,13165,263,1478,32767,13099,14091,18307,3
19521,8217,100,1,-8.34,0,54,4318,13164,262,1477,32767,13101,14091,18311,3
19520,8218,100,1,-8.52,0,54,4316,13161,262,1476,32767,13104,14096,18310,3
19521,8216,100,1,-8.55,0,52,4331,13158,262,1476,32767,13102,14117,18313,3
19519,8209,100,1,-8.4,0,58,4349,13157,262,1476,32767,13108,14123,18313,3
19517,8214,100,1,-8.46,0,55,4343,13157,262,1477,32767,13108,14123,18315,3
19517,8221,100,1,-8.82,0,48,4339,13155,262,1477,32767,13110,14133,18316,3
19504,8215,100,1,-8.7,0,55,4343,13156,262,1477,32767,13113,14145,18320,3
19517,8212,100,1,-8.48,0,61,4346,13155,262,1477,32767,13112,14138,18322,3
19517,8214,100,1,-8.4,0,60,4341,13156,262,1478,32767,13112,14137,18320,3
19526,8220,100,1,-8.4,0,53,4333,13155,262,1477,32767,13114,14130,18323,3
19518,8221,100,1,-8.44,0,51,4322,13156,262,1477,32767,13107,14110,18320,3
19520,8220,100,1,-8.68,0,50,4320,13155,262,1476,32767,13110,14082,18324,3
19529,8220,100,1,-8.53,0,63,4298,13151,262,1476,32767,13108,14077,18322,3
19511,8216,100,1,-8.55,0,58,4301,13148,261,1475,32767,13114,14092,18325,3
19520,8212,100,1,-8.58,0,50,4327,13151,262,1476,32767,13120,14115,18334,3
19517,8215,100,1,-8.79,0,52,4344,13152,262,1476,32767,13120,14119,18331,3
19514,8218,100,1,-8.45,0,58,4346,13152,262,1477,32767,13123,14143,18331,3
19515,8218,100,1,-8.44,0,59,4347,13156,262,1478,32767,13124,14144,18333,3
19505,8214,100,1,-8.27,0,53,4345,13157,262,1478,32767,13126,14142,18329,3
19511,8222,100,1,-8.61,0,57,4337,13158,262,1478,32767,13128,14150,18332,3
19513,8219,100,1,-8.53,0,61,4336,13159,262,1477,32767,13124,14103,18333,3
19510,8219,100,1,-8.51,0,58,4300,13158,262,1476,32767,13116,14045,18336,3
19511,8217,100,1,-8.37,0,54,4266,13153,261,1475,32767,13115,14009,18336,3
19511,8219,100,1,-8.58,0,60,4254,13148,261,1474,32767,13109,13971,18336,3
19507,8214,100,1,-8.51,0,60,4253,13143,260,1472,32767,13107,13943,18339,3
19506,8218,100,1,-8.78,0,57,4247,13136,260,1471,32767,13103,13908,18336,3
19498,8217,100,1,-8.25,0,60,4244,13130,260,1471,32767,13099,13886,18332,3
19497,8220,100,1,-8.63,0,58,4244,13127,260,1470,32767,13091,13869,18336,3
19498,8218,100,1,-8.61,0,54,4252,13123,260,1470,32767,13092,13881,18333,3
19494,8212,100,1,-8.64,0,56,4273,13120,260,1471,32767,13096,13910,18334,3
19483,8218,100,1,-8.37,0,62,4304,13120,261,1471,32767,13102,13949,18340,3
19496,8217,100,1,-8.68,0,56,4324,13125,261,1473,32767,13104,13981,18336,3
19496,8215,100,1,-8.51,0,60,4340,13129,261,1474,32767,13110,14012,18346,3
19503,8214,100,1,-8.36,0,52,4351,13135,262,1476,32767,13114,14045,18345,3
19500,8219,100,1,-8.5,0,60,4358,13140,262,1477,32767,13122,14068,18349,3
19507,8220,100,1,-8.51,0,51,4360,13145,263,1478,32767,13122,14089,18356,3
19511,8218,100,1,-8.51,0,53,4348,13150,263,1479,32767,13123,14069,18355,3
19512,8218,100,1,-8.64,0,48,4336,13151,262,1479,32767,13125,14071,18356,3
19505,8217,100,1,-8.31,0,57,4321,13153,262,1478,32767,13124,14071,18360,3
19505,8209,100,1,-8.55,0,58,4328,13153,262,1478,32767,13127,14077,18360,3
19512,8214,100,1,-8.78,0,57,4330,13155,262,1478,32767,13132,14090,18363,3
19500,8218,100,1,-8.36,0,51,4334,13160,262,1478,32767,13132,14099,18362,3
19505,8212,100,1,-8.48,0,53,4341,13161,262,1478,32767,13137,14117,18367,3
19500,8216,100,1,-8.41,0,56,4348,13165,262,1479,32767,13138,14136,18368,3
19511,8214,100,1,-8.62,0,53,4353,13169,263,1480,32767,13142,14142,18369,3
19505,8225,100,1,-8.48,0,48,4358,13173,263,1480,32767,13147,14159,18374,3
19517,8216,100,1,-8.48,0,54,4356,13176,263,1481,32767,13148,14167,18370,3
19510,8222,100,1,-8.5,0,47,4351,13177,263,1480,32767,13149,14140,18370,3
19514,8221,100,1,-8.65,0,49,4314,13176,262,1480,32767,13147,14132,18376,3
19512,8219,100,1,-8.65,0,57,4317,13174,262,1480,32767,13149,14140,18380,3
19500,8222,100,1,-8.44,0,50,4328,13175,262,1480,32767,13152,14151,18379,3
19505,8218,100,1,-8.5,0,48,4336,13176,262,1480,32767,13152,14160,18383,3
19505,8210,100,1,-8.36,0,52,4349,13178,262,1480,32767,13155,14165,18383,3
19517,8216,100,1,-8.59,0,52,4340,13182,262,1481,32767,13156,14148,18381,3
19506,8220,100,1,-8.39,0,56,4329,13183,262,1481,32767,13156,14151,18387,3
19514,8217,100,1,-8.53,0,55,4323,13182,262,1481,32767,13153,14152,18392,3
19511,8211,100,1,-9.03,0,51,4331,13184,262,1481,32767,13158,14171,18398,3
19507,8212,100,1,-8.59,0,54,4343,13186,262,1481,32767,13164,14188,18404,3
19510,8216,100,1,-8.36,0,60,4352,13187,263,1482,32767,13167,14204,18400,3
19504,8217,100,1,-8.4,0,57,4360,13191,263,1483,32767,13169,14212,18403,3
19503,8218,100,1,-8.82,0,57,4352,13193,263,1483,32767,13171,14205,18404,3
19512,8219,100,1,-8.63,0,57,4339,13193,263,1483,32767,13169,14206,18408,3
19498,8221,100,1,-8.79,0,47,4335,13191,262,1482,32767,13169,14213,18404,3
19505,8218,100,1,-8.55,0,57,4327,13188,262,1482,32767,13173,14217,18409,3
19498,8224,100,1,-8.53,0,50,4335,13188,262,1482,32767,13174,14224,18411,3
19506,8220,100,1,-8.58,0,59,4341,13188,262,1482,32767,13176,14234,18413,3
19517,8218,100,1,-8.55,0,48,4351,13188,263,1482,32767,13175,14236,18411,3
19507,8210,100,1,-8.75,0,60,4349,13193,263,1483,32767,13180,14231,18416,3
19518,8216,100,1,-8.49,0,60,4343,13193,263,1483,32767,13181,14239,18419,3
19512,8218,100,1,-8.46,0,54,4347,13194,263,1483,32767,13183,14240,18427,3
19504,8223,100,1,-8.24,0,51,4349,13198,263,1484,32767,13185,14241,18427,3
19512,8217,100,1,-8.6,0,53,4355,13201,263,1484,32767,13189,14257,18430,3
19513,8220,100,1,-8.51,0,57,4362,13204,263,1484,32767,13188,14258,18438,3
19507,8209,100,1,-8.67,0,58,4356,13204,263,1484,32767,13187,14241,18436,3
19513,8215,100,1,-8.59,0,53,4338,13206,263,1484,32767,13192,14243,18436,3
19514,8218,100,1,-8.86,0,53,4333,13206,263,1484,32767,13194,14244,18444,3
19508,8211,100,1,-8.36,0,62,4341,13208,263,1484,32767,13194,14253,18441,3
19514,8215,100,1,-8.57,0,55,4347,13210,263,1484,32767,13197,14252,18443,3
19507,8215,100,1,-8.65,0,54,4348,13210,263,1484,32767,13197,14260,18446,3
19513,8209,100,1,-8.33,0,58,4345,13213,263,1485,32767,13202,14273,18451,3
19512,8224,100,1,-8.55,0,48,4367,13215,263,1485,32767,13206,14287,18452,3
19500,8210,100,1,-8.52,0,57,4361,13217,263,1486,32767,13205,14301,18453,3
19510,8211,100,1,-8.63,0,48,4377,13220,263,1486,32767,13207,14309,18458,3
19500,8217,100,1,-8.39,0,50,4375,13225,264,1487,32767,13207,14306,18461,3
19498,8213,100,1,-8.41,0,54,4356,13227,263,1487,32767,13208,14303,18460,3
19512,8222,100,1,-8.69,0,55,4348,13227,263,1487,32767,13212,14304,18463,3
19518,8218,100,1,-8.33,0,50,4347,13228,263,1486,32767,13209,14306,18464,3
19504,8220,100,1,-8.58,0,60,4349,13226,263,1486,32767,13209,14300,18466,3
19496,8213,100,1,-8.36,0,52,4343,13223,263,1485,32767,13207,14293,18469,3
19503,8225,100,1,-8.58,0,57,4336,13221,263,1485,32767,13208,14291,18469,3
19503,8219,100,1,-8.48,0,56,4341,13219,263,1485,32767,13215,14302,18464,3
19492,8218,100,1,-8.51,0,55,4356,13220,263,1485,32767,13213,14289,18465,3
19503,8218,100,1,-8.33,0,58,4341,13220,263,1485,32767,13199,14212,18466,3
19505,8214,100,1,-8.5,0,63,4285,13214,262,1483,32767,13190,14144,18464,3
19499,8226,100,1,-8.68,0,55,4256,13203,261,1481,32767,13192,14138,18460,3
19499,8212,100,1,-8.47,0,66,4263,13194,261,1480,32767,13196,14167,18461,3
19487,8222,100,1,-8.33,0,54,4305,13191,261,1481,32767,13199,14185,18466,3
19496,8222,100,1,-8.52,0,56,4343,13194,262,1482,32767,13203,14203,18467,3
19491,8215,100,1,-8.53,0,55,4350,13197,262,1483,32767,13202,14209,18470,3
19498,8223,100,1,-8.54,0,55,4355,13201,263,1484,32767,13203,14213,18468,3
19487,8224,100,1,-8.73,0,61,4356,13205,263,1485,32767,13207,14220,18468,3
19497,8216,100,1,-8.6,0,55,4354,13208,263,1485,32767,13208,14235,18472,3
19501,8215,100,1,-8.18,0,57,4358,13210,263,1485,32767,13211,14258,18476,3
19503,8219,100,1,-8.4,0,53,4375,13216,263,1487,32767,13215,14278,18479,3
19496,8219,100,1,-8.63,0,56,4377,13218,263,1487,32767,13218,14295,18484,3
19497,8212,100,1,-8.64,0,51,4382,13220,264,1488,32767,13221,14316,18484,3
19503,8218,100,1,-8.65,0,49,4388,13223,264,1488,32767,13227,14335,18482,3
19515,8214,100,1,-8.48,0,57,4377,13224,264,1488,32767,13227,14338,18483,3
19511,8216,100,1,-8.4,0,56,4369,13221,263,1488,32767,13234,14352,18490,3
19510,8224,100,1,-8.29,0,58,4370,13221,263,1488,32767,13238,14360,18497,3
19494,8216,100,1,-8.55,0,47,4352,13222,263,1488,32767,13240,14372,18494,3
19510,8212,100,1,-8.66,0,50,4366,13221,263,1489,32767,13243,14378,18496,3
19500,8226,100,1,-8.34,0,57,4361,13220,263,1488,32767,13243,14391,18499,3
19513,8211,100,1,-8.64,0,52,4362,13223,263,1489,32767,13246,14384,18500,3
19501,8216,100,1,-8.41,0,53,4364,13223,263,1489,32767,13247,14389,18502,3
19501,8217,100,1,-8.42,0,49,4364,13224,263,1488,32767,13251,14387,18502,3
19518,8220,100,1,-8.43,0,48,4363,13224,263,1489,32767,13249,14374,18504,3
19504,8214,100,1,-8.36,0,50,4351,13225,263,1488,32767,13249,14360,18506,3
19512,8221,100,1,-8.31,0,53,4330,13224,263,1487,32767,13243,14284,18504,3
19506,8219,100,1,-8.34,0,57,4287,13218,262,1486,32767,13241,14260,18505,3
19496,8220,100,1,-8.53,0,50,4271,13212,262,1484,32767,13243,14270,18507,3
19512,8218,100,1,-8.51,0,51,4303,13209,262,1484,32767,13247,14273,18510,3
19497,8213,100,1,-8.4,0,50,4304,13210,262,1484,32767,13239,14225,18506,3
19500,8218,100,1,-8.55,0,43,4282,13208,262,1483,32767,13229,14148,18502,3
19497,8218,100,1,-8.57,0,55,4248,13198,261,1481,32767,13230,14142,18503,3
19496,8219,100,1,-8.28,0,58,4255,13192,261,1480,32767,13233,14174,18510,3
19475,8217,100,1,-8.51,0,53,4306,13191,261,1481,32767,13238,14210,18511,3
19490,8224,100,1,-8.51,0,53,4336,13195,262,1483,32767,13240,14240,18516,3
19487,8222,100,1,-8.69,0,49,4351,13203,263,1485,32767,13246,14273,18521,3
19492,8218,100,1,-8.65,0,46,4347,13210,263,1486,32767,13249,14252,18522,3
19499,8218,100,1,-8.51,0,46,4324,13214,263,1486,32767,13240,14195,18520,3
19494,8214,100,1,-8.27,0,49,4282,13211,262,1484,32767,13246,14191,18526,3
19491,8216,100,1,-8.39,0,53,4280,13206,262,1483,32767,13244,14212,18525,3
19492,8214,100,1,-8.64,0,49,4310,13204,262,1483,32767,13251,14233,18529,3
19493,8218,100,1,-8.71,0,50,4328,13206,262,1484,32767,13253,14258,18530,3
19499,8216,100,1,-8.33,0,50,4347,13208,263,1485,32767,13255,14271,18529,3
19489,8220,100,1,-8.52,0,52,4364,13208,263,1486,32767,13254,14284,18529,3
19498,8212,100,1,-8.16,0,53,4356,13210,263,1487,32767,13256,14294,18531,3
19498,8220,100,1,-8.44,0,49,4357,13214,263,1487,32767,13261,14325,18533,3
19499,8215,100,1,-8.32,0,48,4367,13217,263,1488,32767,13260,14322,18532,3
19497,8223,100,1,-8.37,0,49,4357,13219,263,1488,32767,13260,14305,18536,3
19497,8217,100,1,-8.32,0,54,4328,13219,263,1488,32767,13259,14290,18539,3
19508,8222,100,1,-8.58,0,50,4320,13216,263,1487,32767,13259,14294,18540,3
19508,8220,100,1,-8.33,0,53,4326,13217,263,1487,32767,13260,14292,18540,3
19505,8224,100,1,-8.31,0,52,4328,13216,262,1487,32767,13261,14305,18543,3
19499,8216,100,1,-8.64,0,52,4343,13216,263,1487,32767,13264,14308,18546,3
19501,8214,100,1,-8.48,0,46,4348,13218,263,1488,32767,13266,14312,18539,3
19500,8216,100,1,-8.68,0,51,4350,13220,263,1488,32767,13269,14324,18550,3
19507,8222,100,1,-8.52,0,51,4353,13221,263,1488,32767,13269,14340,18549,3
19504,8220,100,1,-8.44,0,49,4363,13226,263,1488,32767,13271,14339,18552,3
19505,8213,100,1,-8.37,0,58,4346,13228,263,1489,32767,13272,14343,18549,3
19506,8214,100,1,-8.63,0,42,4348,13229,263,1489,32767,13271,14344,18558,3
19493,8220,100,1,-8.43,0,60,4344,13229,263,1489,32767,13273,14333,18557,3
19501,8217,100,1,-8.22,0,56,4331,13229,263,1488,32767,13274,14311,18557,3
19499,8217,100,1,-8.31,0,52,4315,13225,263,1488,32767,13273,14291,18555,3
19504,8220,100,1,-8.39,0,56,4300,13224,262,1487,32767,13268,14266,18559,3
19505,8220,100,1,-8.29,0,54,4290,13223,262,1486,32767,13269,14259,18563,3
19503,8223,100,1,-8.46,0,49,4291,13219,262,1486,32767,13269,14236,18561,3
19510,8218,100,1,-8.58,0,53,4290,13219,262,1485,32767,13269,14239,18563,3
19490,8218,100,1,-8.47,0,54,4293,13216,262,1485,32767,13269,14236,18565,3
19494,8220,100,1,-8.61,0,51,4303,13215,262,1485,32767,13270,14244,18566,3
19487,8218,100,1,-8.62,0,53,4300,13216,262,1485,32767,13272,14242,18570,3
19499,8218,100,1,-8.62,0,52,4314,13216,262,1486,32767,13275,14242,18570,3
19482,8225,100,1,-8.35,0,52,4307,13216,262,1485,32767,13270,14230,18571,3
19487,8221,100,1,-8.44,0,46,4303,13216,262,1485,32767,13274,14231,18574,3
19492,8211,100,1,-8.77,0,50,4300,13216,262,1485,32767,13276,14234,18571,3
19500,8223,100,1,-8.51,0,50,4308,13217,262,1486,32767,13278,14235,18575,3
19489,8209,100,1,-8.51,0,49,4301,13216,262,1485,32767,13276,14230,18572,3
19492,8225,100,1,-8.49,0,51,4308,13214,262,1485,32767,13282,14251,18572,3
19500,8218,100,1,-8.54,0,51,4310,13214,262,1485,32767,13291,14264,18573,3
19496,8225,100,1,-8.51,0,48,4307,13212,262,1485,32767,13290,14269,18579,3
19496,8218,100,1,-8.45,0,49,4311,13211,262,1486,32767,13294,14270,18580,3
19485,8218,100,1,-8.28,0,45,4314,13211,262,1486,32767,13293,14280,18575,3
19489,8222,100,1,-8.31,0,45,4322,13211,262,1486,32767,13296,14291,18583,3
19492,8219,100,1,-8.44,0,48,4322,13211,262,1487,32767,13301,14308,18585,3
19491,8227,100,1,-8.61,0,49,4335,13212,262,1487,32767,13304,14324,18585,3
19483,8218,100,1,-8.51,0,50,4338,13213,263,1488,32767,13306,14340,18586,3
19489,8221,100,1,-8.31,0,51,4344,13216,263,1488,32767,13312,14364,18593,3
19499,8219,100,1,-8.38,0,47,4345,13220,263,1489,32767,13321,14388,18595,3
19491,8221,100,1,-8.75,0,46,4343,13221,263,1489,32767,13325,14410,18602,3
19503,8226,100,1,-8.46,0,38,4350,13223,263,1489,32767,13331,14428,18606,3
19493,8218,100,1,-8.43,0,46,4349,13224,263,1490,32767,13329,14422,18609,3
19499,8220,100,1,-8.47,0,49,4339,13226,263,1490,32767,13329,14423,18610,3
19510,8220,100,1,-8.48,0,45,4328,13224,263,1490,32767,13331,14420,18612,3
19507,8217,100,1,-8.59,0,44,4324,13220,263,1489,32767,13329,14424,18610,3
19497,8218,100,1,-8.72,0,44,4325,13219,263,1489,32767,13336,14439,18614,3
19504,8211,100,1,-8.65,0,51,4326,13216,262,1488,32767,13330,14437,18612,3
19503,8216,100,1,-8.43,0,49,4321,13214,262,1488,32767,13330,14443,18611,3
19503,8215,100,1,-8.49,0,51,4327,13212,262,1488,32767,13334,14442,18615,3
19499,8220,100,1,-8.51,0,47,4324,13212,262,1488,32767,13339,14431,18612,3
19496,8218,100,1,-8.31,0,48,4316,13212,262,1488,32767,13338,14418,18619,3
19503,8219,100,1,-8.61,0,53,4308,13212,262,1487,32767,13337,14414,18617,3
19500,8217,100,1,-8.32,0,53,4304,13214,262,1487,32767,13326,14409,18621,3
19489,8215,100,1,-8.41,0,51,4308,13212,262,1487,32767,13325,14419,18622,3
19497,8224,100,1,-8.59,0,57,4320,13213,262,1487,32767,13337,14425,18623,3
19499,8217,100,1,-8.68,0,54,4326,13214,262,1488,32767,13341,14430,18625,3
19486,8221,100,1,-8.45,0,59,4320,13215,262,1488,32767,13341,14428,18623,3
19496,8217,100,1,-8.22,0,51,4323,13215,262,1488,32767,13341,14428,18629,3
19489,8224,100,1,-8.73,0,52,4328,13215,262,1488,32767,13344,14419,18625,3
19498,8217,100,1,-8.36,0,53,4309,13215,262,1488,32767,13345,14403,18625,3
19501,8222,100,1,-8.57,0,52,4304,13215,262,1488,32767,13342,14401,18631,3
19493,8216,100,1,-8.6,0,44,4302,13215,262,1488,32767,13345,14403,18632,3
19493,8220,100,1,-8.55,0,57,4317,13216,262,1487,32767,13347,14404,18635,3
19487,8221,100,1,-8.55,0,49,4320,13215,262,1488,32767,13351,14397,18637,3
19491,8220,100,1,-8.46,0,52,4312,13217,262,1488,32767,13344,14390,18640,3
19489,8221,100,1,-8.61,0,55,4313,13216,262,1488,32767,13341,14389,18648,3
19497,8227,100,1,-8.84,0,44,4315,13219,262,1488,32767,13345,14376,18641,3
19486,8222,100,1,-8.61,0,51,4308,13219,262,1488,32767,13344,14365,18648,3
19489,8216,100,1,-8.16,0,52,4297,13221,262,1488,32767,13349,14355,18644,3
19493,8224,100,1,-8.34,0,56,4300,13223,262,1488,32767,13347,14349,18647,3
19482,8219,100,1,-8.33,0,47,4306,13224,262,1488,32767,13347,14341,18651,3
19491,8224,100,1,-8.64,0,49,4297,13225,262,1488,32767,13347,14321,18654,3
19494,8216,100,1,-8.58,0,54,4286,13224,262,1487,32767,13334,14307,18647,3
19498,8218,100,1,-8.66,0,52,4296,13216,262,1485,32767,13325,14301,18639,3
19475,8224,100,1,-8.09,0,51,4317,13207,261,1484,32767,13319,14283,18627,3
19479,8212,100,1,-8.41,0,62,4322,13191,261,1483,32767,13298,14260,18613,3
19492,8230,100,1,-8.94,0,72,4323,13177,261,1482,32767,13284,14236,18596,3
19487,8226,100,1,-8.48,0,82,4332,13163,261,1481,32767,13280,14236,18589,3
19478,8216,100,1,-8.45,0,81,4328,13148,260,1481,32767,13276,14245,18578,3
19485,8219,100,1,-8.71,0,81,4329,13142,261,1482,32767,13283,14261,18581,3
19483,8212,100,1,-8.28,0,79,4314,13142,261,1483,32767,13288,14235,18578,3
19489,8220,100,1,-8.54,0,75,4279,13147,261,1484,32767,13306,14235,18590,3
19497,8220,100,1,-8.61,0,61,4259,13153,261,1483,32767,13318,14237,18599,3
19479,8219,100,1,-8.71,0,58,4274,13160,261,1484,32767,13322,14244,18605,3
19484,8220,100,1,-8.43,0,58,4298,13169,261,1484,32767,13328,14256,18608,3
19486,8222,100,1,-8.62,0,58,4291,13177,262,1485,32767,13329,14245,18619,3
